brain_roi	correlation
b'ctx_lh_G_and_S_frontomargin'	0.04707951406967624
b'ctx_lh_G_and_S_frontomargin'	0.07006813398155234
b'ctx_lh_G_and_S_frontomargin'	0.05129460870036584
b'ctx_lh_G_and_S_frontomargin'	0.028850931590626593
b'ctx_lh_G_and_S_frontomargin'	0.023091463318590844
b'ctx_lh_G_and_S_frontomargin'	0.03812290747267146
b'ctx_lh_G_and_S_frontomargin'	0.04390841338622129
b'ctx_lh_G_and_S_frontomargin'	0.02681835434345774
b'ctx_lh_G_and_S_frontomargin'	0.025775683753599565
b'ctx_lh_G_and_S_frontomargin'	0.03479475393347066
b'ctx_lh_G_and_S_frontomargin'	0.056933340703868955
b'ctx_lh_G_and_S_frontomargin'	0.025048202943967486
b'ctx_lh_G_and_S_frontomargin'	0.03863335245447919
b'ctx_lh_G_and_S_frontomargin'	0.08133979321723131
b'ctx_lh_G_and_S_frontomargin'	0.019364681581825357
b'ctx_lh_G_and_S_frontomargin'	0.013234719171473773
b'ctx_lh_G_and_S_frontomargin'	0.04822480989390818
b'ctx_lh_G_and_S_frontomargin'	0.012799054612609856
b'ctx_lh_G_and_S_frontomargin'	0.1254116405125277
b'ctx_lh_G_and_S_frontomargin'	0.02825416655224191
b'ctx_lh_G_and_S_frontomargin'	0.043551434770865136
b'ctx_lh_G_and_S_frontomargin'	0.026556387800944943
b'ctx_lh_G_and_S_frontomargin'	0.041503847433333865
b'ctx_lh_G_and_S_frontomargin'	0.008522528741356703
b'ctx_lh_G_and_S_frontomargin'	0.07593785708889451
b'ctx_lh_G_and_S_frontomargin'	0.11152518506574882
b'ctx_lh_G_and_S_frontomargin'	0.0336075296873769
b'ctx_lh_G_and_S_frontomargin'	0.06846710262925886
b'ctx_lh_G_and_S_frontomargin'	0.03535334699350482
b'ctx_lh_G_and_S_frontomargin'	0.11174647752989472
b'ctx_lh_G_and_S_frontomargin'	0.040472314958622746
b'ctx_lh_G_and_S_frontomargin'	0.06453948729939016
b'ctx_lh_G_and_S_frontomargin'	0.057168554508292106
b'ctx_lh_G_and_S_frontomargin'	0.04254110925983855
b'ctx_lh_G_and_S_frontomargin'	0.025012462079625247
b'ctx_lh_G_and_S_frontomargin'	0.09856303125507496
b'ctx_lh_G_and_S_frontomargin'	0.024114368464924943
b'ctx_lh_G_and_S_frontomargin'	0.030696176401406674
b'ctx_lh_G_and_S_frontomargin'	0.06414618284139026
b'ctx_lh_G_and_S_frontomargin'	0.057258115753003894
b'ctx_lh_G_and_S_frontomargin'	0.018024202211168606
b'ctx_lh_G_and_S_frontomargin'	0.027144415920141288
b'ctx_lh_G_and_S_frontomargin'	0.013808305731342906
b'ctx_lh_G_and_S_frontomargin'	0.04450630165127206
b'ctx_lh_G_and_S_frontomargin'	0.013591502391695265
b'ctx_lh_G_and_S_frontomargin'	0.017421420737460183
b'ctx_lh_G_and_S_frontomargin'	0.01391817489267111
b'ctx_lh_G_and_S_frontomargin'	0.02929987213579685
b'ctx_lh_G_and_S_frontomargin'	0.02406744878461021
b'ctx_lh_G_and_S_frontomargin'	0.03412847269262804
b'ctx_lh_G_and_S_frontomargin'	0.034018131967984075
b'ctx_lh_G_and_S_frontomargin'	0.009243820255618932
b'ctx_lh_G_and_S_frontomargin'	0.045162045863973266
b'ctx_lh_G_and_S_frontomargin'	0.0877575362425965
b'ctx_lh_G_and_S_frontomargin'	0.017193771725817878
b'ctx_lh_G_and_S_frontomargin'	0.04674332486745124
b'ctx_lh_G_and_S_frontomargin'	0.017065624428939243
b'ctx_lh_G_and_S_frontomargin'	0.02365484296718003
b'ctx_lh_G_and_S_frontomargin'	0.06144745556654773
b'ctx_lh_G_and_S_frontomargin'	0.04076200896432543
b'ctx_lh_G_and_S_frontomargin'	0.035836715358878654
b'ctx_lh_G_and_S_frontomargin'	0.023720042592746193
b'ctx_lh_G_and_S_frontomargin'	0.04149366491409619
b'ctx_lh_G_and_S_frontomargin'	0.024306081184238243
b'ctx_lh_G_and_S_frontomargin'	0.01063013424816123
b'ctx_lh_G_and_S_frontomargin'	0.07269050044774471
b'ctx_lh_G_and_S_frontomargin'	0.03904898131413322
b'ctx_lh_G_and_S_frontomargin'	0.03490502930826906
b'ctx_lh_G_and_S_frontomargin'	0.01492251539624323
b'ctx_lh_G_and_S_frontomargin'	0.03520504467033765
b'ctx_lh_G_and_S_frontomargin'	0.01126331139861903
b'ctx_lh_G_and_S_frontomargin'	0.022970792320191846
b'ctx_lh_G_and_S_frontomargin'	0.015571414210615092
b'ctx_lh_G_and_S_frontomargin'	0.033954337340817195
b'ctx_lh_G_and_S_frontomargin'	0.0245349417802404
b'ctx_lh_G_and_S_frontomargin'	0.018411172957767098
b'ctx_lh_G_and_S_frontomargin'	0.02045197458729258
b'ctx_lh_G_and_S_frontomargin'	0.022575624409783175
b'ctx_lh_G_and_S_frontomargin'	0.008854823931722097
b'ctx_lh_G_and_S_frontomargin'	0.06144341603271604
b'ctx_lh_G_and_S_frontomargin'	0.016780372094872383
b'ctx_lh_G_and_S_frontomargin'	0.017577968460294274
b'ctx_lh_G_and_S_frontomargin'	0.04960611339405181
b'ctx_lh_G_and_S_frontomargin'	0.05076778854600157
b'ctx_lh_G_and_S_frontomargin'	0.02897693802920168
b'ctx_lh_G_and_S_frontomargin'	0.050658113580282216
