brain_roi	correlation
b'ctx_lh_G_and_S_frontomargin'	0.057150195169157786
b'ctx_lh_G_and_S_frontomargin'	0.014806961975821237
b'ctx_lh_G_and_S_frontomargin'	0.018666793695369603
b'ctx_lh_G_and_S_frontomargin'	0.016862642610207233
b'ctx_lh_G_and_S_frontomargin'	0.01750215735772958
b'ctx_lh_G_and_S_frontomargin'	0.026424502345318707
b'ctx_lh_G_and_S_frontomargin'	0.013094282352233257
b'ctx_lh_G_and_S_frontomargin'	0.057431941826535896
b'ctx_lh_G_and_S_frontomargin'	0.016612030673070655
b'ctx_lh_G_and_S_frontomargin'	0.009332720967669768
b'ctx_lh_G_and_S_frontomargin'	0.10159150798066362
b'ctx_lh_G_and_S_frontomargin'	0.014783218869431985
b'ctx_lh_G_and_S_frontomargin'	0.016114313796020952
b'ctx_lh_G_and_S_frontomargin'	0.0282576447908457
b'ctx_lh_G_and_S_frontomargin'	0.03232818649072469
b'ctx_lh_G_and_S_frontomargin'	0.03208720409136835
b'ctx_lh_G_and_S_frontomargin'	0.035029229502586925
b'ctx_lh_G_and_S_frontomargin'	0.0529372822029165
b'ctx_lh_G_and_S_frontomargin'	0.05388663531834577
b'ctx_lh_G_and_S_frontomargin'	0.012293241028905156
b'ctx_lh_G_and_S_frontomargin'	0.03169161258647242
b'ctx_lh_G_and_S_frontomargin'	0.013913992158180772
b'ctx_lh_G_and_S_frontomargin'	0.05449207476178282
b'ctx_lh_G_and_S_frontomargin'	0.04382874122701774
b'ctx_lh_G_and_S_frontomargin'	0.023252423775205824
b'ctx_lh_G_and_S_frontomargin'	0.0800023098562775
b'ctx_lh_G_and_S_frontomargin'	0.06401387338340245
b'ctx_lh_G_and_S_frontomargin'	0.03472952580056054
b'ctx_lh_G_and_S_frontomargin'	0.011616264775274731
b'ctx_lh_G_and_S_frontomargin'	0.019658308129874902
b'ctx_lh_G_and_S_frontomargin'	0.05226598534125882
b'ctx_lh_G_and_S_frontomargin'	0.05627826747080843
b'ctx_lh_G_and_S_frontomargin'	0.056867798357650254
b'ctx_lh_G_and_S_frontomargin'	0.046374014612191386
b'ctx_lh_G_and_S_frontomargin'	0.03184497629602878
b'ctx_lh_G_and_S_frontomargin'	0.044986693751219164
b'ctx_lh_G_and_S_frontomargin'	0.044761478559467174
b'ctx_lh_G_and_S_frontomargin'	0.020701737718581328
b'ctx_lh_G_and_S_frontomargin'	0.03374850860046787
b'ctx_lh_G_and_S_frontomargin'	0.010184931584694041
b'ctx_lh_G_and_S_frontomargin'	0.07563550784812975
b'ctx_lh_G_and_S_frontomargin'	0.06107347497536052
b'ctx_lh_G_and_S_frontomargin'	0.03367048845687209
b'ctx_lh_G_and_S_frontomargin'	0.06836478169192745
b'ctx_lh_G_and_S_frontomargin'	0.0392136831141528
b'ctx_lh_G_and_S_frontomargin'	0.07000755705984768
b'ctx_lh_G_and_S_frontomargin'	0.04012261280443487
b'ctx_lh_G_and_S_frontomargin'	0.06388539471658203
b'ctx_lh_G_and_S_frontomargin'	0.07103068141501427
b'ctx_lh_G_and_S_frontomargin'	0.018745604489190368
b'ctx_lh_G_and_S_frontomargin'	0.07134954305583835
b'ctx_lh_G_and_S_frontomargin'	0.0448312867340928
b'ctx_lh_G_and_S_frontomargin'	0.0141120289970388
b'ctx_lh_G_and_S_frontomargin'	0.06696005855199091
b'ctx_lh_G_and_S_frontomargin'	0.03883782157747871
b'ctx_lh_G_and_S_frontomargin'	0.014708462856413945
b'ctx_lh_G_and_S_frontomargin'	0.026895262514517647
b'ctx_lh_G_and_S_frontomargin'	0.0261800010536735
b'ctx_lh_G_and_S_frontomargin'	0.03367148556757789
b'ctx_lh_G_and_S_frontomargin'	0.01772256929996952
b'ctx_lh_G_and_S_frontomargin'	0.037428459265756914
b'ctx_lh_G_and_S_frontomargin'	0.02171376003317029
b'ctx_lh_G_and_S_frontomargin'	0.03036498922358321
